armSkuName;numberOfCores;osDiskSizeInMB;memoryInMB;maxDataDiskCount;meterName
Standard_DS12_v2;4;1047552;28672;16;DS12 v2 Low Priority
Standard_DS12_v2;4;1047552;28672;16;DS12 v2 Low Priority
Standard_DS12_v2;4;1047552;28672;16;DS12 v2 Low Priority
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_E4s_v3;4;1047552;32768;8;E4s v3 Low Priority
Standard_E4s_v3;4;1047552;32768;8;E4s v3 Low Priority
Standard_E4s_v3;4;1047552;32768;8;E4s v3 Low Priority
Standard_E4s_v3;4;1047552;32768;8;E4s v3 Low Priority
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_E4s_v3;4;1047552;32768;8;E4s v3 Low Priority
Standard_E4s_v3;4;1047552;32768;8;E4s v3 Low Priority
Standard_E4s_v3;4;1047552;32768;8;E4s v3 Low Priority
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_M64ls;64;1047552;524288;64;M64ls
Standard_E4s_v3;4;1047552;32768;8;E4s v3 Low Priority
Standard_B4ms;4;1047552;16384;8;B4ms
Standard_B4ms;4;1047552;16384;8;B4ms
Standard_B4ms;4;1047552;16384;8;B4ms
Standard_D16s_v4;16;1047552;65536;32;D16s v4 Low Priority
Standard_D16s_v4;16;1047552;65536;32;D16s v4 Low Priority
Standard_D16s_v4;16;1047552;65536;32;D16s v4 Low Priority
Standard_D16s_v4;16;1047552;65536;32;D16s v4 Low Priority
Standard_D16s_v4;16;1047552;65536;32;D16s v4 Low Priority
Standard_D16s_v4;16;1047552;65536;32;D16s v4 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v4;8;1047552;32768;16;D8s v4 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8as_v4;8;1047552;32768;16;D8as v4 Low Priority
Standard_D8as_v4;8;1047552;32768;16;D8as v4 Low Priority
Standard_D8as_v4;8;1047552;32768;16;D8as v4 Low Priority
Standard_D3_v2;4;1047552;14336;16;D3 v2/DS3 v2 Low Priority
Standard_D3_v2;4;1047552;14336;16;D3 v2/DS3 v2 Low Priority
Standard_D3_v2;4;1047552;14336;16;D3 v2/DS3 v2 Low Priority
Standard_D3_v2;4;1047552;14336;16;D3 v2/DS3 v2 Low Priority
Standard_D3_v2;4;1047552;14336;16;D3 v2/DS3 v2 Low Priority
Standard_D3_v2;4;1047552;14336;16;D3 v2/DS3 v2 Low Priority
Standard_D3_v2;4;1047552;14336;16;D3 v2/DS3 v2 Low Priority
Standard_D14_v2;16;1047552;114688;64;D14 v2/DS14 v2
Standard_DS14_v2_Promo;16;1047552;114688;64;DS14 v2 - Expired
Standard_D32s_v3;32;1047552;131072;32;D32s v3 Low Priority
Standard_DS2_v2;2;1047552;7168;8;DS2 v2 Spot
Standard_DS2_v2;2;1047552;7168;8;DS2 v2 Spot
Standard_DS2_v2;2;1047552;7168;8;DS2 v2 Spot
Standard_DS2_v2;2;1047552;7168;8;DS2 v2 Spot
Standard_DS2_v2;2;1047552;7168;8;DS2 v2 Spot
Standard_DS2_v2;2;1047552;7168;8;DS2 v2 Spot
Standard_B4ms;4;1047552;16384;8;B4ms
Standard_D13;8;1047552;57344;32;D13/DS13 Low Priority
Standard_D13;8;1047552;57344;32;D13/DS13 Low Priority
Standard_D13;8;1047552;57344;32;D13/DS13 Low Priority
Standard_D13;8;1047552;57344;32;D13/DS13 Low Priority
Standard_D13;8;1047552;57344;32;D13/DS13 Low Priority
Standard_D13;8;1047552;57344;32;D13/DS13 Low Priority
Standard_D13;8;1047552;57344;32;D13/DS13 Low Priority
Standard_E32s_v3;32;1047552;262144;32;E32s v3
Standard_E32s_v3;32;1047552;262144;32;E32s v3
Standard_E32s_v3;32;1047552;262144;32;E32s v3
Standard_E32s_v3;32;1047552;262144;32;E32s v3
Standard_E32s_v3;32;1047552;262144;32;E32s v3
Standard_E32s_v3;32;1047552;262144;32;E32s v3
Standard_E32s_v3;32;1047552;262144;32;E32s v3
Standard_E32s_v3;32;1047552;262144;32;E32s v3
Standard_B12ms;12;1047552;49152;16;B12ms
Standard_B12ms;12;1047552;49152;16;B12ms
Standard_B12ms;12;1047552;49152;16;B12ms
Standard_B12ms;12;1047552;49152;16;B12ms
Standard_B12ms;12;1047552;49152;16;B12ms
Standard_B12ms;12;1047552;49152;16;B12ms
Standard_B12ms;12;1047552;49152;16;B12ms
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F16s;16;1047552;32768;64;F16s Spot
Standard_F16s;16;1047552;32768;64;F16s Spot
Standard_F16s;16;1047552;32768;64;F16s Spot
Standard_F16s;16;1047552;32768;64;F16s Spot
Standard_F16s;16;1047552;32768;64;F16s Spot
Standard_F16s;16;1047552;32768;64;F16s Spot
Standard_F16s;16;1047552;32768;64;F16s Spot
Standard_F16s;16;1047552;32768;64;F16s Spot
Standard_F16s;16;1047552;32768;64;F16s Spot
Standard_D3_v2;4;1047552;14336;16;D3 v2/DS3 v2 Low Priority
Standard_D3_v2;4;1047552;14336;16;D3 v2/DS3 v2 Low Priority
Standard_D3_v2;4;1047552;14336;16;D3 v2/DS3 v2 Low Priority
Standard_D3_v2;4;1047552;14336;16;D3 v2/DS3 v2 Low Priority
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_D5_v2;16;1047552;57344;64;D5 v2/DS5 v2 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_DS14;16;1047552;114688;64;DS14 Spot
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D16s_v3;16;1047552;65536;32;D16s v3 Spot
Standard_D48s_v3;48;1047552;196608;32;D48s v3 Low Priority
Standard_DS13;8;1047552;57344;32;DS13 Low Priority
Standard_D16s_v3;16;1047552;65536;32;D16s v3 Spot
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_E32s_v3;32;1047552;262144;32;E32s v3
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_E2s_v3;2;1047552;16384;4;E2s v3
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_E8s_v4;8;1047552;65536;16;E8s v4
Standard_D8s_v4;8;1047552;32768;16;D8s v4 Low Priority
Standard_D8s_v4;8;1047552;32768;16;D8s v4 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_D32s_v3;32;1047552;131072;32;D32s v3 Low Priority
Standard_D32s_v3;32;1047552;131072;32;D32s v3 Low Priority
Standard_D32s_v3;32;1047552;131072;32;D32s v3 Low Priority
Standard_D32s_v3;32;1047552;131072;32;D32s v3 Low Priority
Standard_M64s;64;1047552;1048576;64;M64s Spot
Standard_M64s;64;1047552;1048576;64;M64s Spot
Standard_M64s;64;1047552;1048576;64;M64s Spot
Standard_M64s;64;1047552;1048576;64;M64s Spot
Standard_M64s;64;1047552;1048576;64;M64s Spot
Standard_B8ms;8;1047552;32768;16;B8ms
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_E16s_v3;16;1047552;131072;32;E16s v3
Standard_M32ls;32;1047552;262144;32;M32ls
Standard_M32ls;32;1047552;262144;32;M32ls
Standard_M32ls;32;1047552;262144;32;M32ls
Standard_D4ds_v4;4;1047552;16384;8;D4ds v4
Standard_B8ms;8;1047552;32768;16;B8ms
Standard_B8ms;8;1047552;32768;16;B8ms
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_E8s_v3;8;1047552;65536;16;E8s v3
Standard_B8ms;8;1047552;32768;16;B8ms
Standard_B4ms;4;1047552;16384;8;B4ms
Standard_E8s_v3;8;1047552;65536;16;E8s v3
Standard_E8s_v3;8;1047552;65536;16;E8s v3
Standard_E8s_v3;8;1047552;65536;16;E8s v3
Standard_E8s_v3;8;1047552;65536;16;E8s v3
Standard_E8s_v3;8;1047552;65536;16;E8s v3
Standard_E8s_v3;8;1047552;65536;16;E8s v3
Standard_E8s_v3;8;1047552;65536;16;E8s v3
Standard_E8s_v3;8;1047552;65536;16;E8s v3
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8s_v2;8;1047552;16384;16;F8s v2 Spot
Standard_F8;8;1047552;16384;32;F8/F8s Low Priority
Standard_DS3_v2;4;1047552;14336;16;DS3 v2 Low Priority
Standard_F16s_v2;16;1047552;32768;32;F16s v2 Low Priority
Standard_F16s_v2;16;1047552;32768;32;F16s v2 Low Priority
Standard_D4as_v4;4;1047552;16384;8;D4as v4
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E16as_v5;16;1047552;131072;32;E16as v5 Low Priority
Standard_E32-8s_v3;32;1047552;262144;32;E32-8s v3
Standard_E32-8s_v3;32;1047552;262144;32;E32-8s v3
Standard_E32-8s_v3;32;1047552;262144;32;E32-8s v3
Standard_E32-8s_v3;32;1047552;262144;32;E32-8s v3
Standard_E32-8s_v3;32;1047552;262144;32;E32-8s v3
Standard_D12_v2;4;1047552;28672;16;D12 v2/DS12 v2 Low Priority
Standard_D8as_v4;8;1047552;32768;16;D8as v4 Low Priority
Standard_D8as_v4;8;1047552;32768;16;D8as v4 Low Priority
Standard_D8as_v4;8;1047552;32768;16;D8as v4 Low Priority
Standard_D8as_v4;8;1047552;32768;16;D8as v4 Low Priority
Standard_DS12_v2;4;1047552;28672;16;DS12 v2 Low Priority
Standard_DS12_v2;4;1047552;28672;16;DS12 v2 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D16as_v4;16;1047552;65536;32;D16as v4 Low Priority
Standard_D16as_v4;16;1047552;65536;32;D16as v4 Low Priority
Standard_D16as_v4;16;1047552;65536;32;D16as v4 Low Priority
Standard_D16as_v4;16;1047552;65536;32;D16as v4 Low Priority
Standard_E8ds_v5;8;1047552;65536;16;E8ds v5 Low Priority
Standard_E8s_v3;8;1047552;65536;16;E8s v3
Standard_E8s_v3;8;1047552;65536;16;E8s v3
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_F4s;4;1047552;8192;16;F4s
Standard_F4s;4;1047552;8192;16;F4s
Standard_D16ds_v4;16;1047552;65536;32;D16ds v4 Spot
Standard_D16ds_v4;16;1047552;65536;32;D16ds v4 Spot
Standard_D16ds_v4;16;1047552;65536;32;D16ds v4 Spot
Standard_D16ds_v4;16;1047552;65536;32;D16ds v4 Spot
Standard_D16ds_v4;16;1047552;65536;32;D16ds v4 Spot
Standard_D16ds_v4;16;1047552;65536;32;D16ds v4 Spot
Standard_D16ds_v4;16;1047552;65536;32;D16ds v4 Spot
Standard_D16ds_v4;16;1047552;65536;32;D16ds v4 Spot
Standard_E8s_v3;8;1047552;65536;16;E8s v3
Standard_E8s_v3;8;1047552;65536;16;E8s v3
Standard_E4s_v3;4;1047552;32768;8;E4s v3 Low Priority
Standard_E4s_v4;4;1047552;32768;8;E4s v4 Spot
Standard_E4s_v4;4;1047552;32768;8;E4s v4 Spot
Standard_D32as_v4;32;1047552;131072;32;D32as v4
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_D8s_v3;8;1047552;32768;16;D8s v3 Low Priority
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_D4s_v3;4;1047552;16384;8;D4s v3 Spot
Standard_L16s_v2;16;1047552;131072;32;L16s v2 Low Priority
Standard_E20s_v3;20;1047552;163840;32;E20s v3 Low Priority
Standard_GS4-8;16;1047552;229376;64;GS4-8
Standard_GS4-8;16;1047552;229376;64;GS4-8
Standard_GS4-8;16;1047552;229376;64;GS4-8
Standard_GS4-8;16;1047552;229376;64;GS4-8
